provider_id,provider_name,npi,dea,specialty_concept_id,care_site_id,year_of_birth,gender_concept_id,provider_source_value,specialty_source_value,specialty_source_concept_id,gender_source_value,gender_source_concept_id
491,"Nicole D Shelton, NP",1885497378,NA,NA,NA,NA,NA,36541393922,EMERGENCY MEDICINE,NA,female,NA
227,Hayley V Brown,1096422173,NA,NA,NA,NA,NA,21642398035,NA,NA,female,NA
54,"Samantha S Fischer, NP",2464532874,NA,NA,NA,NA,NA,12488477497,SURGERY,NA,female,NA
90,"Noble W Wise, PA-C",2595837010,NA,NA,NA,NA,NA,14359573623,OTORHINOLARYNGOLOGY,NA,male,NA
1087,"Michel H Schroeder, PA-C",2859884104,NA,NA,NA,NA,NA,67618982513,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
118,"Vladimir T Green, PA-C",1244269690,NA,NA,NA,NA,NA,15959105165,OTORHINOLARYNGOLOGY,NA,male,NA
976,Jamal F Frazier,2172978468,NA,NA,NA,NA,NA,62142972931,NA,NA,male,NA
560,"Yoshio B Jacobson, PA-C",2326156417,NA,NA,NA,NA,NA,39837739417,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1261,"Terrance J Church, MD",2898329749,NA,NA,NA,NA,NA,77340519425,ONCOLOGY,NA,male,NA
128,"Brett C Ewing, MD",1822154496,NA,NA,NA,NA,NA,16544087051,OTORHINOLARYNGOLOGY,NA,male,NA
459,Willow Q Berger,1742326521,NA,NA,NA,NA,NA,34805198038,NA,NA,female,NA
1517,"Pauline R Walsh, RPh",2805121072,NA,NA,NA,NA,NA,90125169017,NA,NA,female,NA
917,"Erasmus R Leblanc, MD",2598300230,NA,NA,NA,NA,NA,59620691096,CARDIOLOGY,NA,male,NA
196,"Kareem B Hayes, NP",1997999634,NA,NA,NA,NA,NA,19216798379,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
931,"Mollie J Hughes, PA-C",1340444627,NA,NA,NA,NA,NA,60253063126,OTORHINOLARYNGOLOGY,NA,female,NA
615,Tobias J Boyer,1876476191,NA,NA,NA,NA,NA,43392103708,NA,NA,male,NA
599,"Alden C Hicks, NP",1210949713,NA,NA,NA,NA,NA,42462453277,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
358,"Rhona D Powers, MD",2596259701,NA,NA,NA,NA,NA,28729885970,OTORHINOLARYNGOLOGY,NA,female,NA
927,"Malcolm W Steele, MD",1123449942,NA,NA,NA,NA,NA,60043825334,ONCOLOGY,NA,male,NA
1287,Doris M Valencia,1308724960,NA,NA,NA,NA,NA,78861776365,NA,NA,female,NA
737,"Melvin H Pennington, MD",1274625464,NA,NA,NA,NA,NA,50634648867,EMERGENCY MEDICINE,NA,male,NA
35,"Gillian G Horton, NP",1115613117,NA,NA,NA,NA,NA,11699430989,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
913,"Emerson A Mccall, NP",2556649560,NA,NA,NA,NA,NA,59533798623,OTORHINOLARYNGOLOGY,NA,male,NA
918,"Ulla L Mcdonald, NP",2561606472,NA,NA,NA,NA,NA,59632308603,GASTROENTEROLOGY,NA,female,NA
170,Jescie E Mcmahon,1357876471,NA,NA,NA,NA,NA,18264316955,NA,NA,female,NA
791,"Benjamin T Kirkland, PA-C",2496428216,NA,NA,NA,NA,NA,53771369735,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1601,"Rinah R Wolf, MD",2314668100,NA,NA,NA,NA,NA,93676632088,OTORHINOLARYNGOLOGY,NA,female,NA
1715,"Hop S Clarke, NP",2713839773,NA,NA,NA,NA,NA,99337931387,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1632,"Gascalon G Nicholson, PA-C",2857273326,NA,NA,NA,NA,NA,94915509774,SURGERY,NA,male,NA
188,Marcia N Mullen,1920775598,NA,NA,NA,NA,NA,19039493003,NA,NA,female,NA
885,"Camilla U Osborn, RPh",1912419460,NA,NA,NA,NA,NA,58094445239,NA,NA,female,NA
310,"Shafira K Matthews, MD",1325851127,NA,NA,NA,NA,NA,26523889088,ONCOLOGY,NA,female,NA
219,"Chancellor C Baker, NP",1712210804,NA,NA,NA,NA,NA,21286035511,OTORHINOLARYNGOLOGY,NA,male,NA
1671,"Frederika P Brewer, PA-C",2765739566,NA,NA,NA,NA,NA,96772580594,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1680,Sabine M Vega,1701760744,NA,NA,NA,NA,NA,97256399050,NA,NA,female,NA
631,"Xaviera D Rollins, PA-C",2662865217,NA,NA,NA,NA,NA,44291887176,OTORHINOLARYNGOLOGY,NA,female,NA
568,"Marshall F Hansen, MD",2003322894,NA,NA,NA,NA,NA,40334331176,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1336,Aileen T Sloan,1820667515,NA,NA,NA,NA,NA,81200934966,NA,NA,female,NA
248,"Rudyard B Tanner, MD",1460380684,NA,NA,NA,NA,NA,22883975414,OTORHINOLARYNGOLOGY,NA,male,NA
763,"Kiona C Burnett, MD",1296775990,NA,NA,NA,NA,NA,52674516543,NEPHROLOGY,NA,female,NA
461,"Charde N Love, PA-C",1191999323,NA,NA,NA,NA,NA,34844035720,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1586,"Eden A Macias, PA-C",1515932463,NA,NA,NA,NA,NA,93123634147,EMERGENCY MEDICINE,NA,male,NA
228,"Lev P Ramos, NP",1153085228,NA,NA,NA,NA,NA,21647815523,ONCOLOGY,NA,male,NA
720,Iris S Mcmahon,2367039670,NA,NA,NA,NA,NA,49938902756,NA,NA,female,NA
695,"James T Roberts, PA-C",2282211859,NA,NA,NA,NA,NA,48245138397,OTORHINOLARYNGOLOGY,NA,male,NA
197,"Maxine L Tucker, MD",2616909194,NA,NA,NA,NA,NA,19293745511,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
790,Erica M Ball,1133313856,NA,NA,NA,NA,NA,53718152273,NA,NA,female,NA
903,"Tyler L Bright, NP",1387062084,NA,NA,NA,NA,NA,58953168111,OTORHINOLARYNGOLOGY,NA,male,NA
1630,"Cheryl R Watkins, MD",1233396298,NA,NA,NA,NA,NA,94846181541,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
724,"Stone D Shields, RPh",2138730516,NA,NA,NA,NA,NA,50124838523,NA,NA,male,NA
126,Sacha L Dickson,2299723912,NA,NA,NA,NA,NA,16487959405,NA,NA,female,NA
804,"Giraud D Hyde, MD",2945920706,NA,NA,NA,NA,NA,54457956499,OTORHINOLARYNGOLOGY,NA,male,NA
251,"Pearl V Whitfield, PA-C",1727903724,NA,NA,NA,NA,NA,22939790897,ONCOLOGY,NA,female,NA
1558,"Haley C Richardson, NP",1086249685,NA,NA,NA,NA,NA,91708795039,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
798,"Lance U Merrill, PA-C",2527814681,NA,NA,NA,NA,NA,54179738257,PULMONARY DISEASE,NA,male,NA
883,"Jena H Church, MD",2786768610,NA,NA,NA,NA,NA,57906246395,OTORHINOLARYNGOLOGY,NA,female,NA
1604,"Rama F Abbott, NP",2117637989,NA,NA,NA,NA,NA,93758472513,OB/GYN,NA,female,NA
908,"Xavier B Estrada, NP",1087291934,NA,NA,NA,NA,NA,59179058058,SURGERY,NA,male,NA
469,Hunter W Duncan,2135244461,NA,NA,NA,NA,NA,35207480444,NA,NA,male,NA
990,"Bernadette A Vasquez, PA-C",1904252820,NA,NA,NA,NA,NA,62815491743,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
205,"Nicky L Cunningham, PA-C",1750487694,NA,NA,NA,NA,NA,20050203078,OTORHINOLARYNGOLOGY,NA,male,NA
547,Barry W Newton,1692688292,NA,NA,NA,NA,NA,39185757935,NA,NA,male,NA
235,"Denise E Ward, PA-C",2137069197,NA,NA,NA,NA,NA,22113865002,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
554,"Shaine E Lancaster, NP",1762145199,NA,NA,NA,NA,NA,39508901991,EMERGENCY MEDICINE,NA,female,NA
1067,"Davis A Patton, NP",1817453663,NA,NA,NA,NA,NA,66278926234,ONCOLOGY,NA,male,NA
179,"William G Guerrero, MD",2922071028,NA,NA,NA,NA,NA,18724938824,OTORHINOLARYNGOLOGY,NA,male,NA
48,Abigail N Carlson,1639682440,NA,NA,NA,NA,NA,12165732482,NA,NA,female,NA
951,"Wyoming D Mcconnell, NP",1011002043,NA,NA,NA,NA,NA,61040188179,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
640,"Émilie A Frederick, NP",2579482387,NA,NA,NA,NA,NA,44691271811,OTORHINOLARYNGOLOGY,NA,female,NA
500,"Raymond F Wells, RPh",2410080341,NA,NA,NA,NA,NA,36943300768,NA,NA,male,NA
1040,Gannon M Hopper,1168785408,NA,NA,NA,NA,NA,64808096485,NA,NA,male,NA
1696,"Asher C Wall, MD",1955321193,NA,NA,NA,NA,NA,98157967823,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1541,"Imelda S Humphrey, NP",1285638217,NA,NA,NA,NA,NA,91176382047,HEMATOLOGY,NA,female,NA
1363,"Delphine D Hardin, MD",2858374305,NA,NA,NA,NA,NA,82685023414,OTORHINOLARYNGOLOGY,NA,female,NA
386,Suzanne L Brewer,1667867004,NA,NA,NA,NA,NA,30509336572,NA,NA,female,NA
561,"Patrice D Davis, MD",2406425724,NA,NA,NA,NA,NA,39891539661,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
992,"Claire M Dawson, NP",1367169438,NA,NA,NA,NA,NA,62918978765,ONCOLOGY,NA,female,NA
835,"Bert D Wiggins, MD",2232322483,NA,NA,NA,NA,NA,55666795021,OTORHINOLARYNGOLOGY,NA,male,NA
1593,Britanney L Mcpherson,1349728806,NA,NA,NA,NA,NA,93306259998,NA,NA,female,NA
47,"Paulette B Casey, NP",1077113775,NA,NA,NA,NA,NA,12100562760,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
527,"Carlos É Giles, PA-C",2767747906,NA,NA,NA,NA,NA,38544887173,NEUROLOGY,NA,male,NA
1502,"Carlos M Rich, MD",1513398667,NA,NA,NA,NA,NA,89544751698,OTORHINOLARYNGOLOGY,NA,male,NA
1473,"Len J Fitzpatrick, MD",1777308980,NA,NA,NA,NA,NA,88276077673,SURGERY,NA,male,NA
834,"Rolont S Gay, PA-C",1113891848,NA,NA,NA,NA,NA,55580964819,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1262,Jane S Hudson,2156524650,NA,NA,NA,NA,NA,77363790468,NA,NA,female,NA
64,"Octavius T Flores, MD",1989317324,NA,NA,NA,NA,NA,12815053572,EMERGENCY MEDICINE,NA,male,NA
493,"Ross M Barker, NP",2457360259,NA,NA,NA,NA,NA,36720680752,OTORHINOLARYNGOLOGY,NA,male,NA
1540,"Melanie C Avery, MD",2761659115,NA,NA,NA,NA,NA,91137344318,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
138,"Alan L Jimenez, PA-C",1333345070,NA,NA,NA,NA,NA,16917411921,CARDIOLOGY,NA,male,NA
472,"Joan A Chang, NP",2034120754,NA,NA,NA,NA,NA,35313051213,ONCOLOGY,NA,female,NA
733,Nita H Hubbard,2950936613,NA,NA,NA,NA,NA,50458987988,NA,NA,female,NA
271,"August J Pate, RPh",2358112536,NA,NA,NA,NA,NA,24075551825,NA,NA,male,NA
891,"Germane V Chavez, NP",2434200263,NA,NA,NA,NA,NA,58426978419,OTORHINOLARYNGOLOGY,NA,female,NA
1257,"Mark B Zimmerman, NP",2444829580,NA,NA,NA,NA,NA,77155383302,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
460,Maryeme W Vang,2194197436,NA,NA,NA,NA,NA,34811309608,NA,NA,female,NA
1163,"Erin W Baird, MD",2144410152,NA,NA,NA,NA,NA,71318707628,OTORHINOLARYNGOLOGY,NA,female,NA
295,"Coby M Morris, PA-C",2566556771,NA,NA,NA,NA,NA,25500167161,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
55,Charity Y Bond,1051700993,NA,NA,NA,NA,NA,12550888191,NA,NA,female,NA
1200,"Laurienne I Roberts, PA-C",2694883279,NA,NA,NA,NA,NA,73627850253,OTORHINOLARYNGOLOGY,NA,female,NA
888,"Giraud X Carpenter, MD",1067895415,NA,NA,NA,NA,NA,58265020102,ONCOLOGY,NA,male,NA
1064,"Rachel S Wyatt, MD",1115999714,NA,NA,NA,NA,NA,66071490046,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1699,"Wylie J Levy, PA-C",2350654329,NA,NA,NA,NA,NA,98327474047,INTERNAL MEDICINE,NA,male,NA
1600,Vernon B Wilkerson,2517910044,NA,NA,NA,NA,NA,93652024885,NA,NA,male,NA
1492,"Gavin D Castro, NP",1779468642,NA,NA,NA,NA,NA,89193552339,OTORHINOLARYNGOLOGY,NA,male,NA
1513,"Omar A Talley, PA-C",2623202419,NA,NA,NA,NA,NA,89943392603,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1555,"Magloire C Munoz, MD",2610619260,NA,NA,NA,NA,NA,91548960414,EMERGENCY MEDICINE,NA,female,NA
1134,"Melanie D Price, MD",1533693444,NA,NA,NA,NA,NA,69921340608,OTORHINOLARYNGOLOGY,NA,female,NA
1703,Kimberley I Irwin,1096494297,NA,NA,NA,NA,NA,98547422871,NA,NA,female,NA
1139,"Lila S Freeman, RPh",1867620138,NA,NA,NA,NA,NA,70208957379,NA,NA,female,NA
1482,"Marah C Bryant, MD",1048487076,NA,NA,NA,NA,NA,88688189019,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
645,"Thomas F Johns, MD",2152526451,NA,NA,NA,NA,NA,45072882866,SURGERY,NA,male,NA
1243,"Mollie D Haynes, PA-C",2879188213,NA,NA,NA,NA,NA,76347771445,ONCOLOGY,NA,female,NA
1379,"Tatum G Justice, NP",1721243630,NA,NA,NA,NA,NA,83565985578,OTORHINOLARYNGOLOGY,NA,female,NA
830,Whitney E Gay,2280629532,NA,NA,NA,NA,NA,55527526334,NA,NA,female,NA
1613,"Gasper D Odonnell, MD",2009341518,NA,NA,NA,NA,NA,94102024302,RHEUMATOLOGY,NA,male,NA
388,"Bernard G Keller, PA-C",2239081439,NA,NA,NA,NA,NA,30552473142,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
532,"Lola B Dillon, NP",1900955137,NA,NA,NA,NA,NA,38793222323,OTORHINOLARYNGOLOGY,NA,female,NA
1421,Delina A Patrick,1865272619,NA,NA,NA,NA,NA,85474473325,NA,NA,female,NA
1514,"Jared E Newman, PA-C",1124442201,NA,NA,NA,NA,NA,89972107089,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
596,"Sophie M Thompson, NP",2988014532,NA,NA,NA,NA,NA,42188845028,OTORHINOLARYNGOLOGY,NA,female,NA
284,"Alexis H Copeland, PA-C",2024025344,NA,NA,NA,NA,NA,24765953021,ONCOLOGY,NA,male,NA
1585,Matthys N Tyler,1589281417,NA,NA,NA,NA,NA,93103999047,NA,NA,male,NA
856,"Dana E Gutierrez, NP",1783019969,NA,NA,NA,NA,NA,56515653137,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
664,"Adam G William, MD",2792602316,NA,NA,NA,NA,NA,46117613833,OB/GYN,NA,male,NA
552,"Lucian G Romero, NP",1003179700,NA,NA,NA,NA,NA,39339985755,PULMONARY DISEASE,NA,male,NA
470,"Matthew M Knapp, NP",1590437198,NA,NA,NA,NA,NA,35264208551,OTORHINOLARYNGOLOGY,NA,male,NA
1712,"Ronan M Gates, MD",2415865977,NA,NA,NA,NA,NA,99074471492,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1544,Hanae J Branch,1666876535,NA,NA,NA,NA,NA,91266100334,NA,NA,female,NA
1677,"Gabrielle F Moreno, RPh",2759619592,NA,NA,NA,NA,NA,97216069155,NA,NA,female,NA
239,"Shaine S Lindsey, MD",1269857999,NA,NA,NA,NA,NA,22421905317,EMERGENCY MEDICINE,NA,female,NA
94,"Evelyn C Joseph, MD",1383280771,NA,NA,NA,NA,NA,14665296428,OTORHINOLARYNGOLOGY,NA,female,NA
416,"Mohhamud É Lang, NP",1871098222,NA,NA,NA,NA,NA,32315553532,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
582,Kristen M Bradford,1865225690,NA,NA,NA,NA,NA,41351522695,NA,NA,female,NA
151,"Robert P Acevedo, MD",2915413252,NA,NA,NA,NA,NA,17424944465,ONCOLOGY,NA,male,NA
375,"Alphonsine B Simmons, PA-C",1749403893,NA,NA,NA,NA,NA,29670973704,OTORHINOLARYNGOLOGY,NA,female,NA
302,"Zack M Preston, PA-C",2232867248,NA,NA,NA,NA,NA,26009375858,ENDOCRINOLOGY,NA,male,NA
780,"Antoinette P Francis, PA-C",1151986708,NA,NA,NA,NA,NA,53337513434,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1186,"Logan B Weaver, PA-C",1804920344,NA,NA,NA,NA,NA,72652711251,NEPHROLOGY,NA,male,NA
1468,Thomas S Carrillo,1370908137,NA,NA,NA,NA,NA,88089229925,NA,NA,male,NA
1058,"Hollee J Peck, PA-C",2741708693,NA,NA,NA,NA,NA,65843539282,SURGERY,NA,female,NA
1242,"Augustin C Hahn, PA-C",2439019726,NA,NA,NA,NA,NA,76276270078,OTORHINOLARYNGOLOGY,NA,male,NA
153,"Whitney C Stokes, NP",1247387671,NA,NA,NA,NA,NA,17459211261,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1245,Marcia S Jordan,1057319384,NA,NA,NA,NA,NA,76499843600,NA,NA,female,NA
890,"Bertrand Q Tucker, MD",1787323805,NA,NA,NA,NA,NA,58383712823,OTORHINOLARYNGOLOGY,NA,male,NA
1169,"Émilie C Vinson, MD",1938941927,NA,NA,NA,NA,NA,71586837381,GASTROENTEROLOGY,NA,female,NA
757,"Honorato W Munoz, PA-C",1362737502,NA,NA,NA,NA,NA,52201463805,ONCOLOGY,NA,male,NA
380,"Nadine S Browning, MD",2598706105,NA,NA,NA,NA,NA,30005626892,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
666,Sarah G Hayes,2632030819,NA,NA,NA,NA,NA,46211837466,NA,NA,female,NA
678,"Abdul P Moon, NP",2186322356,NA,NA,NA,NA,NA,46934453552,OTORHINOLARYNGOLOGY,NA,male,NA
728,"Jarrod L Roach, RPh",1595965839,NA,NA,NA,NA,NA,50314868841,NA,NA,male,NA
1640,"Paule C Leon, PA-C",1999365768,NA,NA,NA,NA,NA,95295352376,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
8,Dimitra T Emerson,2199126901,NA,NA,NA,NA,NA,10489295522,NA,NA,female,NA
945,"Nasim B Fowler, NP",1905678791,NA,NA,NA,NA,NA,60792599282,EMERGENCY MEDICINE,NA,male,NA
954,"Claude T Frye, NP",1958416966,NA,NA,NA,NA,NA,61118029850,OTORHINOLARYNGOLOGY,NA,female,NA
961,"Evelyn H Rivers, NP",1414394047,NA,NA,NA,NA,NA,61264456106,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
672,Uriah P Grimes,1386167124,NA,NA,NA,NA,NA,46595434836,NA,NA,male,NA
446,"Lutèce N Avery, PA-C",1509218549,NA,NA,NA,NA,NA,34147313002,OTORHINOLARYNGOLOGY,NA,female,NA
503,"Jules Y Rios, PA-C",2635544410,NA,NA,NA,NA,NA,37006322619,ONCOLOGY,NA,male,NA
795,"Lauers M Caldwell, NP",2455042958,NA,NA,NA,NA,NA,54088025073,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1091,"Emerson K Humphrey, MD",2181952439,NA,NA,NA,NA,NA,67821866015,OTORHINOLARYNGOLOGY,NA,male,NA
709,Daniel B Sharp,2718991967,NA,NA,NA,NA,NA,49282516497,NA,NA,male,NA
1119,"Kerry N Knowles, MD",2898902891,NA,NA,NA,NA,NA,68998491327,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
93,"Jonathan M Mcdaniel, PA-C",1378510687,NA,NA,NA,NA,NA,14434375155,SURGERY,NA,male,NA
121,"Flynn D Roman, NP",2940205848,NA,NA,NA,NA,NA,16133326792,OTORHINOLARYNGOLOGY,NA,male,NA
434,Katelyn M Hamilton,1131882142,NA,NA,NA,NA,NA,33493793680,NA,NA,female,NA
1097,"Veda D Hancock, PA-C",2765585076,NA,NA,NA,NA,NA,68131387090,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
75,"Declan A Rutledge, NP",1802638252,NA,NA,NA,NA,NA,13567509373,ONCOLOGY,NA,male,NA
1306,"Benedict M Hendrix, RPh",1221485103,NA,NA,NA,NA,NA,79837989423,NA,NA,male,NA
15,"Octavius S Miranda, NP",1498884459,NA,NA,NA,NA,NA,10857120121,OTORHINOLARYNGOLOGY,NA,male,NA
937,Echo S Bird,1455993418,NA,NA,NA,NA,NA,60628471181,NA,NA,female,NA
1180,"Fritz E Shepherd, MD",2841814334,NA,NA,NA,NA,NA,72136980894,CARDIOLOGY,NA,male,NA
958,"Ophélie G Atkins, PA-C",1995258579,NA,NA,NA,NA,NA,61203042455,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
742,"Hilel F Rasmussen, PA-C",2806474512,NA,NA,NA,NA,NA,50855361138,OTORHINOLARYNGOLOGY,NA,male,NA
1043,"Nora S Pierce, PA-C",1752278489,NA,NA,NA,NA,NA,64898530672,EMERGENCY MEDICINE,NA,female,NA
333,Bert P Hays,2449545173,NA,NA,NA,NA,NA,27482669864,NA,NA,male,NA
1556,"Serena K Melton, MD",1464073780,NA,NA,NA,NA,NA,91565821906,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1172,"Judah N Calhoun, PA-C",2116217015,NA,NA,NA,NA,NA,71661875047,OTORHINOLARYNGOLOGY,NA,male,NA
1433,"Max B Benjamin, PA-C",2852348982,NA,NA,NA,NA,NA,85898897192,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
354,Laurel J Rowe,2028034870,NA,NA,NA,NA,NA,28641709998,NA,NA,female,NA
83,"Chelsea D Phillips, PA-C",1694745470,NA,NA,NA,NA,NA,13860234221,ONCOLOGY,NA,female,NA
343,"Zoe N Small, PA-C",1959410117,NA,NA,NA,NA,NA,27862828763,OTORHINOLARYNGOLOGY,NA,female,NA
526,"Cyril M Workman, NP",1153566417,NA,NA,NA,NA,NA,38524451822,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1506,Élisabeth B Wilcox,1951828688,NA,NA,NA,NA,NA,89664520626,NA,NA,female,NA
607,"Callie E Patton, MD",2751299740,NA,NA,NA,NA,NA,43056727973,OTORHINOLARYNGOLOGY,NA,female,NA
264,"Kylie F Jacobs, PA-C",1509121578,NA,NA,NA,NA,NA,23662951203,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
889,"Clementine P Silva, NP",1953268677,NA,NA,NA,NA,NA,58269828579,HEMATOLOGY,NA,female,NA
1281,"Ezra O Mercer, RPh",1405425099,NA,NA,NA,NA,NA,78305582873,NA,NA,male,NA
1720,Marie J Ortega,2959324993,NA,NA,NA,NA,NA,99622878327,NA,NA,female,NA
858,"Alika L Mcguire, MD",1992125441,NA,NA,NA,NA,NA,56547832431,ONCOLOGY,NA,female,NA
1594,"Odette Q Taylor, NP",1126008745,NA,NA,NA,NA,NA,93331753931,OB/GYN,NA,female,NA
1278,"Séraphine I Velazquez, PA-C",1112202567,NA,NA,NA,NA,NA,78175875709,OTORHINOLARYNGOLOGY,NA,female,NA
1264,"Wayne C Navarro, PA-C",2920947484,NA,NA,NA,NA,NA,77511579743,SURGERY,NA,male,NA
36,"Mathurin C Gilmore, NP",1483144927,NA,NA,NA,NA,NA,11731094307,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
546,Whoopi N Fuller,2122972314,NA,NA,NA,NA,NA,39170705975,NA,NA,female,NA
924,"Patricia B Andrews, PA-C",1859704437,NA,NA,NA,NA,NA,59847904839,EMERGENCY MEDICINE,NA,female,NA
541,"Petra W Case, PA-C",2857398982,NA,NA,NA,NA,NA,38973287303,OTORHINOLARYNGOLOGY,NA,female,NA
940,"Armand K Pollard, NP",1658200819,NA,NA,NA,NA,NA,60727574548,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1099,"Brianna C York, MD",2497177572,NA,NA,NA,NA,NA,68239426166,NEUROLOGY,NA,female,NA
966,"Grant A Ford, PA-C",2247946128,NA,NA,NA,NA,NA,61667223839,PULMONARY DISEASE,NA,male,NA
595,Uriah C Stephenson,1269500565,NA,NA,NA,NA,NA,42075604771,NA,NA,male,NA
1534,"Kareem Q Stewart, PA-C",2925621019,NA,NA,NA,NA,NA,90960632931,OTORHINOLARYNGOLOGY,NA,male,NA
616,"Gannon V Hawkins, MD",1979407382,NA,NA,NA,NA,NA,43545251175,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1387,"Sloane G Knox, NP",1635573908,NA,NA,NA,NA,NA,83999474135,ONCOLOGY,NA,male,NA
1686,Aspen N Baxter,2803739925,NA,NA,NA,NA,NA,97486685540,NA,NA,female,NA
1052,"Michael X Richmond, MD",1984054161,NA,NA,NA,NA,NA,65399951202,OTORHINOLARYNGOLOGY,NA,male,NA
679,"Candace A Roberts, NP",2359496359,NA,NA,NA,NA,NA,47011159587,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
1038,"Carol A Odom, RPh",2060595192,NA,NA,NA,NA,NA,64693655509,NA,NA,female,NA
484,Germaine P Blackwell,1046553481,NA,NA,NA,NA,NA,36255771477,NA,NA,female,NA
1062,"Clio C Morse, PA-C",2686891884,NA,NA,NA,NA,NA,66045696757,OTORHINOLARYNGOLOGY,NA,female,NA
571,"John H Trujillo, MD",2447012374,NA,NA,NA,NA,NA,40555211994,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
515,"Neville H Fischer, PA-C",1484315674,NA,NA,NA,NA,NA,37781519010,ONCOLOGY,NA,male,NA
1011,Grady P Ramirez,1712322492,NA,NA,NA,NA,NA,63815737505,NA,NA,male,NA
483,"Omar R Mann, NP",1033948801,NA,NA,NA,NA,NA,36173962647,OTORHINOLARYNGOLOGY,NA,male,NA
1729,"Clark B Gardner, MD",1957172503,NA,NA,NA,NA,NA,99930519250,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
419,"Briar M Bates, MD",2191155106,NA,NA,NA,NA,NA,32592190403,INTERNAL MEDICINE,NA,female,NA
1312,"Wang A Camacho, NP",2426900102,NA,NA,NA,NA,NA,80008739650,SURGERY,NA,male,NA
1567,"Alphonsine C Shepherd, PA-C",1712097102,NA,NA,NA,NA,NA,92290489446,OTORHINOLARYNGOLOGY,NA,female,NA
513,Thane E Donaldson,2477906057,NA,NA,NA,NA,NA,37606225937,NA,NA,male,NA
1465,"Ima A Adams, PA-C",2449854724,NA,NA,NA,NA,NA,88002195816,EMERGENCY MEDICINE,NA,female,NA
1291,"Chaim P Cooke, NP",1706328455,NA,NA,NA,NA,NA,78947924657,FAMILY PRACTICE/PRIMARY CARE,NA,male,NA
1227,"Vincent J Jennings, MD",1647238110,NA,NA,NA,NA,NA,75232009022,OTORHINOLARYNGOLOGY,NA,male,NA
444,Victoire I Joyce,1298880590,NA,NA,NA,NA,NA,33991842621,NA,NA,female,NA
1488,"Chima M Gould, PA-C",2545222933,NA,NA,NA,NA,NA,89167742795,FAMILY PRACTICE/PRIMARY CARE,NA,female,NA
384,"Thérèse Q Gross, NP",1795314846,NA,NA,NA,NA,NA,30366003704,ONCOLOGY,NA,female,NA
1388,"Sonya N Smith, PA-C",1346472663,NA,NA,NA,NA,NA,84057844363,OTORHINOLARYNGOLOGY,NA,female,NA
952,Ivor E Henry,1092148079,NA,NA,NA,NA,NA,61044412709,NA,NA,male,NA
